address,type,rooms,bathrooms,area,floor,year_built,finishing,view,price
"Area A, Hadayek El Ahram",Duplex,5,4,400 ,1,2030,Super lux,Side Street,"2,300,000"
"Area D, Hadayek El Ahram",Apartments,3,2,145 ,3,2030,Super lux,Main Street,"730,000"
"Area A, Hadayek El Ahram",Furnished Apartment,4,2,260 ,3,2008,Super lux,Corner,"1,500,000"
"Area D, Hadayek El Ahram",Furnished Apartment,3,2,210 ,1,2030,Super lux,Side Street,"1,300,000"
"Area T, Hadayek El Ahram",Penthouse,3,3,230 ,6,2030,Super lux,Side Street,"1,100,000"
"Area L, Hadayek El Ahram",Apartments,2,2,175 ,4,2030,Extra super lux,Side Street,"800,000"
"Area D, Hadayek El Ahram",Villas,4,4,496 ,2030,Semi Finished,Side Street,,"1,600,000"
"Area T, Hadayek El Ahram",Villas,4,3,400 ,2030,Super lux,Side Street,,"2,300,000"
"Area L, Hadayek El Ahram",Apartments,3,1,180 ,3,2030,Extra super lux,Main Street,"750,000"
"Area T, Hadayek El Ahram",Apartments,3,2,175 ,1,2014,Super lux,Main Street,"900,000"
"Area A, Hadayek El Ahram",Villas ,4,2,270 ,2030,Super lux,Side Street,,"1,440,000"
"El-Gaish St., Hadayek El Ahram",Apartments,3,2,250 ,1,2030,Super lux,Main Street,"1,600,000"
"Area Z, Hadayek El Ahram",Apartments,3,2,160 ,1,2030,Extra super lux,Main Street,"630,000"
"Street 4, Hadayek El Ahram",Furnished Apartment,4,3,400 ,5,2030,Super lux,Side Street,"2,000,000"
"Area T, Hadayek El Ahram",Villas,3,3,430 ,2030,Super lux,Side Street,,"5,500,000"
"Area L, Hadayek El Ahram",Villas,3,3,350 ,2030,Extra super lux,Main Street,,"1,800,000"
