address,type,rooms,bathrooms,area,floor,year_built,finishing,view,price
زهراء المعادي/أبراج الياسمين,Apartments,3,1,140 ,5,2010,Super lux,Main Street,"850,000"
"Seventh Neighborhood, Zahraa El Maadi",Apartments,3,2,220 ,1,2019,Super lux,Side Street,"1,400,000"
"Autostrad, El Maadi",Apartments,3,2,153 ,2,2019,Without Finish,Main Street,"1,530,000"
"Thirteenth Neighborhood, Zahraa El Maadi",Apartments,3,2,185 ,7,2015,Super lux,Side Street,"1,400,000"
"Shamal Sinaa Street, Zahraa El Maadi",Apartments,3,2,155 ,6,2019,Super lux,Side Street,"1,000,000"
"Fifth Neighbourhood, Zahraa El Maadi",Apartments,2,2,120 ,4,1995,Lux,Corner,"980,000"
"Jodran, Compounds in Maadi",Apartments,3,2,109 ,Ground,2021,Semi Finished,Garden,"970,100"
"El Merag El Elwy, Zahraa El Maadi",Land,,,412 ,Side Street,,,,"6,386,000"
"Zahraa El Maadi St, Zahraa El Maadi",Apartments,2,1,100 ,5,2030,Lux,Corner,"560,000"
"Tenth Neighborhood, Zahraa El Maadi",Apartments,3,2,160 ,2,2019,Semi Finished,Side Street,"1,050,000"
"Sixth Neighborhood, Zahraa El Maadi",Apartments,3,1,137 ,2,2012,Super lux,Side Street,"1,000,000"
"El Merag El Sofli, Zahraa El Maadi",Apartments,3,2,153 ,Ground,2008,Super lux,Main Street,"850,000"
"El Merag El Elwy, Zahraa El Maadi",Land,,,412 ,Side Street,,,,"6,386,000"
مول hub 50,Apartments,3,2,165 ,2,2016,Without Finish,Other,"850,000"
"Zahraa El Maadi St, Zahraa El Maadi",Apartments,3,2,171 ,8,2021,Semi Finished,Main Street,"1,282,500"
"El Merag El Elwy, Zahraa El Maadi",Apartment with Garden,3,1,140 ,1,2014,lux,Side Street,"870,000"
"Tenth Neighborhood, Zahraa El Maadi",Apartments,3,3,205 ,5,2018,Without Finish,Main Street,"1,742,500"
"Seventh Neighborhood, Zahraa El Maadi",Apartments,3,2,175 ,1,2018,Super lux,Main Street,"1,400,000"
"Mecca St., Zahraa El Maadi",Apartments,3,2,155 ,1,2014,Super lux,Main Street,"850,000"
كارفور المعادي,Apartments,3,3,210 ,3,2020,Semi Finished,Main Street,"1,785,000"
زهراء المعادي/الشطر الخامس,Apartments,4,4,300 ,7,2018,Semi Finished,Garden,"2,000,000"
"Shamal Sinaa Street, Zahraa El Maadi",Apartments,3,2,150 ,10,2009,Lux,Main Street,"1,000,000"
بجوار معسكر الجيش على الشارع الرئيسى,Building,,,1900 ,2018,Semi Finished,Main Street,,"9,000,000"
"Thirteenth Neighborhood, Zahraa El Maadi",Apartments,3,1,140 ,8,2019,Super lux,Main Street,"950,000"
"Seventh Neighborhood, Zahraa El Maadi",Apartments,3,2,180 ,8,2017,Super lux,Main Street,"1,800,000"
زهراء المعادي/الشطر العاشر,Apartments,3,2,160 ,3,2020,Semi Finished,Main Street,"1,100,000"
"Second Neighborhood, Zahraa El Maadi",Apartments,2,1,136 ,1,1994,Lux,Corner,"900,000"
"Tenth Neighborhood, Zahraa El Maadi",Commercial,2,1,95 ,2,2021,Semi Finished,Main Street,"712,000"
شارع الخمسين,Apartments,3,2,140 ,6,2019,Semi Finished,Side Street,"1,050,000"
زهراء المعادي/المعراج السفلي,Land,,,409 ,,,,,"5,521,500"
خلف تيجان 2,Apartments,3,2,156 ,6,2020,Semi Finished,Garden,"1,150,400"
"Eighth Neighborhood, Zahraa El Maadi",Apartments,3,2,175 ,2,2018,Semi Finished,,"1,200,000"
"El Merag El Elwy / Carrefour, Zahraa El Maadi",Apartments,3,2,160 ,2,2010,Super lux,Side Street,"1,300,000"
أبراج دارنا بجوار كارفور المعادى الدائرى,Apartments,3,2,165 ,9,2014,Super lux,Side Street,"1,250,000"
المعراج العلوي - مجاوره 5 - شارع مؤيد الدين الاصبهاني,Apartments,2,2,160 ,2,2011,Super lux,Garden,"1,250,000"
زهراء ابشطر التالت عشر,Apartments,3,3,180 ,3,Semi Finished,Garden,,"1,314,000"
"10 B TAKSEEM GEBREEL, Zahraa El Maadi",Apartments,2,1,130 ,6,2010,Super lux,Side Street,"900,000"
"Sixth Neighborhood, Zahraa El Maadi",Apartments,3,2,185 ,4,2015,Super lux,Garden,"1,350,000"
"Shamal Sinaa Street, Zahraa El Maadi",Apartments,2,1,100 ,8,2015,Semi Finished,Side Street,"700,000"
بجوار بجوار HuB50 وكنتاكي امام سوبر ماركت exception خير زمان سابقا,Apartments,4,2,275 ,4,2016,Super lux,Main Street,"2,200,000"
"Zahraa El Maadi St, Zahraa El Maadi",Apartments,3,1,170 ,5,2010,Super lux,,"1,000,000"
الشطر السادس، زهراء المعادي,Apartments,3,2,150 ,1,2005,Super lux,Main Street,"1,200,000"
شارع شمال سيناء من شارع الخمسين بجوار مسجد النور ,Apartments,3,2,160 ,2,2007,Super lux,Garden,"990,000"
"El Maadi Ring Road, El Maadi",Apartment with Garden,2,2,110 ,Ground,2010,Lux,Side Street,"750,000"
"El Merag El Elwy / Carrefour, Zahraa El Maadi",Apartments,3,3,168 ,3,2018,Semi Finished,,"1,100,000"
"Zahraa El Maadi St, Zahraa El Maadi",Duplex,3,2,300 ,1,2019,Super lux,Main Street,"2,800,000"
"Sixth Neighborhood, Zahraa El Maadi",Apartments,3,1,137 ,2,2007,Super lux,Side Street,"1,000,000"
"Al Israa St., El Merag City",Apartments,3,3,140 ,2,2005,Lux,Side Street,"920,000"
أبراج دارنا بجوار كارفور المعادى الدائرى,Apartments,3,2,165 ,9,2014,Super lux,Side Street,"1,250,000"
"Sun Gates, Zahraa El Maadi",Apartments,3,2,147 ,6,2030,Semi Finished,Main Street,"750,000"
زهراء المعادي/المعراج السفلي,Apartments,3,3,160 ,3,2012,Semi Finished,Main Street,"790,000"
"El Merag El Elwy, Zahraa El Maadi",Apartments,3,2,150 ,1,2015,Super lux,Side Street,"1,350,000"
بجوار كارفور المعادى,Apartments,3,1,137 ,7,2005,Semi Finished,Main Street,"1,120,000"
"Sixth Neighborhood, Zahraa El Maadi",Apartments,3,2,150 ,2,2018,Super lux,Main Street,"1,300,000"
"Abu Bakr El Seddiq St., El Merag City",Apartments,2,1,105 ,Ground,2014,Super lux,Side Street,"700,000"
"Zahraa El Maadi St, Zahraa El Maadi",Apartments,2,1,105 ,10,2015,Super lux,Main Street,"580,000"
امام مرور المعادي اخر شارع الخمسين,Apartments,2,1,105 ,11,2009,Super lux,Side Street,"550,000"
بيتشو امريكان سيتي,Apartments,3,1,130 ,1,2009,Lux,Back,"600,000"
"Zahraa El Maadi St, Zahraa El Maadi",Apartments,3,2,160 ,7,2004,Super lux,Main Street,"950,000"
"Zahraa El Maadi St, Zahraa El Maadi",Apartments,3,1,120 ,1,2030,Super lux,Side Street,"900,000"
"Zahraa El Maadi St, Zahraa El Maadi",Apartments,2,1,105 ,2,2030,Super lux,Back,"550,000"
"El Merag El Elwy, Zahraa El Maadi",Apartments,3,3,220 ,9,2013,Super lux,Corner,"1,980,000"
"El Merag El Sofli, Zahraa El Maadi",Apartments,3,2,165 ,4,2019,Super lux,Garden,"1,050,000"
"Zahraa El Maadi St, Zahraa El Maadi",Apartments,2,2,140 ,8,2014,Lux,,"750,000"
شقة 140م فيو حديقه بجوار كارفور علي سنتين,Apartments,3,1,140 ,3,2019,Semi Finished,Garden,"910,000"
"Zahraa El Maadi St, Zahraa El Maadi",Apartments,3,2,115 ,5,2022,Semi Finished,Main Street,"632,500"
"El Merag El Elwy, Zahraa El Maadi",Apartments,3,2,150 ,3,2015,Super lux,Side Street,"1,200,000"
"El Merag El Sofli, Zahraa El Maadi",Apartment with Garden,3,3,180 ,1,2030,Super lux,Side Street,"1,150,000"
"Third Neighborhood, Zahraa El Maadi",Apartments,2,2,110 ,1,1996,Super lux,Back,"900,000"
"Zahraa El Maadi St, Zahraa El Maadi",Apartments,3,2,145 ,2,2009,Super lux,Main Street,"1,400,000"
"Zahraa El Maadi St, Zahraa El Maadi",Apartments,2,1,70 ,12,2008,Super lux,Main Street,"220,000"
"El Merag El Sofli, Zahraa El Maadi",Apartments,3,1,170 ,Ground,2021,Super lux,Side Street,"900,000"
"El Merag El Elwy, Zahraa El Maadi",Apartments,2,1,110 ,1,2019,Semi Finished,Side Street,"750,000"
"El Merag El Elwy, Zahraa El Maadi",Apartment with Garden,2,1,115 ,1,2021,Semi Finished,Side Street,"632,500"
كارفور,Apartments,2,1,95 ,2,2015,Semi Finished,Side Street,"675,000"
"Thirteenth Neighborhood, Zahraa El Maadi",Apartments,3,3,180 ,8,2013,Super lux,Main Street,"1,750,000"
"El Merag El Elwy, Zahraa El Maadi",Apartments,2,1,125 ,3,2014,Super lux,Main Street,"950,000"
"Tenth Neighborhood, Zahraa El Maadi",Apartments,2,1,135 ,5,Super lux,,,"900,000"
"Zahraa El Maadi St, Zahraa El Maadi",Apartments,2,1,120 ,9,2030,Lux,Main Street,"650,000"
زهراء المعادى,Apartments,3,2,165 ,1,2030,Super lux,Main Street,"1,130,000"
"Tenth Neighborhood, Zahraa El Maadi",Apartments,3,1,160 ,3,2016,Semi Finished,Side Street,"1,050,000"
"El Merag El Elwy, Zahraa El Maadi",Apartments,2,1,125 ,4,2019,Semi Finished,Side Street,"687,500"
"Sixth Neighborhood, Zahraa El Maadi",Apartments,3,2,150 ,2,2013,Super lux,Garden,"1,350,000"
"El Merag El Elwy, Zahraa El Maadi",Apartments,3,1,135 ,1,2019,Semi Finished,Side Street,"742,500"
Zahraa Maadi,Apartments,3,2,132 ,2,2023,Semi Finished,Main Street,"1,320,000"
"El Merag El Sofli, Zahraa El Maadi",Apartments,3,2,145 ,1,2017,Super lux,Side Street,"950,000"
"Zahraa El Maadi St, Zahraa El Maadi",Apartments,2,2,116 ,8,2021,Super lux,Main Street,"986,000"
"Autostrad, El Maadi",Apartments,3,2,154 ,5,2019,Semi Finished,Side Street,"1,908,522"
زهراء المعادي,Apartments,2,1,105 ,Ground,2021,Super lux,Side Street,"1,050,000"
"Thirteenth Neighborhood, Zahraa El Maadi",Furnished Apartment,3,2,185 ,10,2017,Super lux,Garden,"1,500,000"
Zahraa Maadi,Apartments,3,2,124 ,2,2023,Semi Finished,Main Street,"1,240,000"
"Zahraa El Maadi St, Zahraa El Maadi",Apartments,3,1,130 ,4,2012,Super lux,Side Street,"800,000"
"Maadi V Compound, Compounds in Maadi",Apartments,3,2,123 ,Ground,2021,Semi Finished,Garden,"881,880"
Zahraa Maadi,Apartments,2,2,96 ,2,2023,Semi Finished,Main Street,"960,000"
"Tenth Neighborhood, Zahraa El Maadi",Apartments,3,2,140 ,2,2020,Semi Finished,Main Street,"1,260,000"
شارع بركات المجاورة الثانية المعراج العلوي,Apartments,3,2,135 ,1,2030,Super lux,Main Street,"1,100,000"
Zahraa Maadi,Apartments,3,2,134 ,2,2023,Semi Finished,Main Street,"1,340,000"
Zahraa Maadi,Apartments,3,2,126 ,2,2023,Semi Finished,Main Street,"1,260,000"
"El Merag El Sofli, Zahraa El Maadi",Apartments,2,2,110 ,Ground,2021,Super lux,Main Street,"850,000"
"Seventh Neighborhood, Zahraa El Maadi",Apartments,3,2,196 ,1,2021,Super lux,Side Street,"1,600,000"
"Thirteenth Neighborhood, Zahraa El Maadi",Apartments,3,2,181 ,2,2010,Super lux,Back,"1,450,000"
"El Merag El Elwy, Zahraa El Maadi",Apartments,3,2,135 ,1,2010,Super lux,Main Street,"1,100,000"
"Thirteenth Neighborhood, Zahraa El Maadi",Apartments,3,2,244 ,8,2018,Super lux,Main Street,"2,440,000"
"El Merag El Sofli, Zahraa El Maadi",Land,,,333 ,Side Street,,,,"6,000,000"
"Zahraa El Maadi St, Zahraa El Maadi",Apartments,3,3,200 ,2,2030,Super lux,Main Street,"1,500,000"
"El Merag El Elwy, Zahraa El Maadi",Apartments,3,2,160 ,1,2019,Super lux,Side Street,"1,100,000"
"Eighth Neighborhood, Zahraa El Maadi",Apartment with Garden,3,2,180 ,1,2017,Super lux,Side Street,"1,400,000"
Zahraa eo Maadi,Apartments,3,3,176 ,4,2017,Semi Finished,Garden,"1,760,000"
"El Merag El Elwy, Zahraa El Maadi",Apartments,3,2,185 ,Ground,2030,Super lux,Main Street,"1,600,000"
"Sun Gates, Zahraa El Maadi",Apartments,3,3,174 ,1,2022,Semi Finished,Main Street,"1,392,000"
"El Merag El Sofli, Zahraa El Maadi",Apartments,3,2,160 ,9,2019,Semi Finished,Main Street,"1,100,000"
Zahraa Maadi,Apartments,,,128 ,Main Street,,,,"1,280,000"
"First Neighborhood, Zahraa El Maadi",Apartments,2,1,92 ,1,2024,Super lux,Garden,"809,600"
"Tenth Neighborhood, Zahraa El Maadi",Apartments,3,2,180 ,2,2006,Super lux,Main Street,"1,700,000"
"Zahraa El Maadi St, Zahraa El Maadi",Apartments,4,2,280 ,11,2015,Semi Finished,Main Street,"1,960,000"
"Tenth Neighborhood, Zahraa El Maadi",Apartments,3,1,125 ,2,2021,Semi Finished,Side Street,"937,500"
Sector 7 Zahraa Maadi,Duplex,4,3,300 ,1,2007,Super lux,Side Street,"3,250,000"
"El Merag El Elwy, Zahraa El Maadi",Commercial,,,125 ,Extra super lux,Main Street,,,"3,500,000"
"Zahraa El Maadi St, Zahraa El Maadi",Apartments,3,2,180 ,3,2016,Super lux,Main Street,"1,800,000"
"Thirteenth Neighborhood, Zahraa El Maadi",Apartments,2,1,115 ,5,2030,Super lux,Main Street,"1,200,000"
"El Merag El Elwy, Zahraa El Maadi",Studio,1,1,80 ,1,2030,Semi Finished,Side Street,"400,000"
"First Neighborhood, Zahraa El Maadi",Apartments,2,2,112 ,Ground,2021,Semi Finished,Garden,"896,000"
"Tenth Neighborhood, Zahraa El Maadi",Apartments,3,2,165 ,1,2012,Super lux,Main Street,"1,460,000"
"Jodran, Compounds in Maadi",Apartments,2,1,90 ,1,2023,Semi Finished,Main Street,"854,000"
"Zahraa El Maadi St, Zahraa El Maadi",Apartments,3,2,170 ,Ground,2030,Extra super lux,Main Street,"1,100,000"
"El Merag El Elwy, Zahraa El Maadi",Apartment with Garden,3,2,195 ,1,2021,Semi Finished,Side Street,"975,000"
"Tenth Neighborhood, Zahraa El Maadi",Apartments,3,2,190 ,3,2019,Semi Finished,Side Street,"1,450,000"
المعراج السفلي امتداد شارع التوحيد و النور,Storage,,,380 ,Main Street,,,,"600,000"
"Second Neighborhood, Zahraa El Maadi",Apartments,2,2,137 ,1,2015,Super lux,Side Street,"1,300,000"
"Tenth Neighborhood, Zahraa El Maadi",Apartments,3,3,155 ,3,2021,Semi Finished,Side Street,"1,162,500"
"Jodran, Compounds in Maadi",Apartments,3,2,134 ,1,2023,Semi Finished,Main Street,"1,516,500"
"Zahraa El Maadi St, Zahraa El Maadi",Apartments,3,2,215 ,1,2030,Semi Finished,Main Street,"1,870,000"
"Tenth Neighborhood, Zahraa El Maadi",Apartments,3,2,125 ,4,2021,Semi Finished,Side Street,"937,500"
"Tenth Neighborhood, Zahraa El Maadi",Apartments,3,3,155 ,2,2021,Semi Finished,Side Street,"1,162,500"
"Jodran, Zahraa El Maadi",Apartments,2,1,90 ,3,2021,Semi Finished,Main Street,"855,000"
"El Merag El Elwy, Zahraa El Maadi",Apartments,3,1,140 ,3,2020,Semi Finished,Garden,"840,000"
"Thirteenth Neighborhood, Zahraa El Maadi",Duplex,4,2,280 ,6,2015,Super lux,Main Street,"2,500,000"
"Tenth Neighborhood, Zahraa El Maadi",Apartments,3,2,160 ,4,2010,Super lux,Main Street,"1,760,000"
"Tenth Neighborhood, Zahraa El Maadi",Apartments,3,2,190 ,1,2016,Semi Finished,Side Street,"1,450,000"
"Eighth Neighborhood, Zahraa El Maadi",Apartments,3,2,180 ,1,2020,Semi Finished,Side Street,"1,152,000"
"Thirteenth Neighborhood, Zahraa El Maadi",Apartments,3,2,200 ,5,2011,Super lux,Garden,"1,400,000"
"Tenth Neighborhood, Zahraa El Maadi",Apartments,2,1,95 ,3,2021,Semi Finished,Side Street,"712,500"
"Tenth Neighborhood, Zahraa El Maadi",Apartments,2,1,95 ,2,2021,Semi Finished,Side Street,"712,500"
"Second Neighborhood, Zahraa El Maadi",Apartments,3,2,120 ,5,2024,Semi Finished,Main Street,"1,320,000"
زهراء المعادي/الشطر الثامن,Apartment with Garden,5,2,250 ,2010,Super lux,,,"2,000,000"
"Shamal Sinaa Street, Zahraa El Maadi",Apartments,3,2,230 ,8,2015,Super lux,Main Street,"1,350,000"
"Degla Square, Degla",Apartments,2,1,85 ,6,2021,Super lux,Pool,"598,500"
"Tenth Neighborhood, Zahraa El Maadi",Apartments,3,2,185 ,3,2030,Semi Finished,Main Street,"1,344,600"
"Zahraa El Maadi St, Zahraa El Maadi",Apartments,3,3,207 ,8,2020,Super lux,Main Street,"1,500,000"
"Jodran, Zahraa El Maadi",Apartments,2,2,109 ,2,2030,Semi Finished,Garden,"1,000,000"
"Zahraa El Maadi St, Zahraa El Maadi",Administrative,3,3,110 ,2,2017,Semi Finished,Main Street,"2,035,000"
"First Neighborhood, Zahraa El Maadi",Apartments,3,2,143 ,5,2021,Semi Finished,Main Street,"1,215,500"
"Eighth Neighborhood, Zahraa El Maadi",Apartment with Garden,3,2,250 ,1,2019,Super lux,Main Street,"2,000,000"
الشطر ١٣,Apartments,6,5,332 ,11,2019,Super lux,Main Street,"3,500,000"
"First Neighborhood, Zahraa El Maadi",Apartments,2,1,103 ,5,2021,Semi Finished,Garden,"978,500"
"Eighth Neighborhood, Zahraa El Maadi",Apartments,3,2,185 ,3,2030,Semi Finished,Side Street,"1,400,000"
"Tenth Neighborhood, Zahraa El Maadi",Commercial,,,175 ,Super lux,Side Street,,,"4,375,000"
"Degla Elegance Compound - Souroh Al Taybeen, Compounds in Maadi",Apartments,3,2,159 ,3,2021,Semi Finished,Main Street,"1,351,500"
"First Neighborhood, Zahraa El Maadi",Apartments,4,3,168 ,5,2023,Semi Finished,Main Street,"1,428,000"
"Zahraa El Maadi St, Zahraa El Maadi",Apartments,3,2,170 ,2,2030,Semi Finished,Main Street,"1,300,000"
زهراء المعادى,Apartments,3,3,240 ,1,2030,Super lux,Corner,"2,750,000"
"Eighth Neighborhood, Zahraa El Maadi",Duplex,5,4,375 ,1,2020,Semi Finished,Main Street,"1,950,000"
"First Neighborhood, Zahraa El Maadi",Apartments,3,2,142 ,4,2021,Semi Finished,Main Street,"1,207,000"
"First Neighborhood, Zahraa El Maadi",Apartments,3,2,126 ,3,2021,Semi Finished,Main Street,"1,071,000"
"First Neighborhood, Zahraa El Maadi",Apartments,3,2,170 ,4,2021,Semi Finished,Main Street,"1,445,000"
"Zahraa El Maadi St, Zahraa El Maadi",Apartments,3,3,207 ,6,Super lux,,,"1,500,000"
امام مسجد العظيم بالشطر الثامن - زهراء المعادى,Commercial,8,4,375 ,Ground,2016,Semi Finished,,"2,150,000"
"Seventh Neighborhood, Zahraa El Maadi",Duplex,3,3,230 ,1,2000,Super lux,Main Street,"3,000,000"
"First Neighborhood, Zahraa El Maadi",Apartments,3,2,172 ,5,2021,Semi Finished,Main Street,"1,500,000"
"First Neighborhood, Zahraa El Maadi",Apartments,2,1,90 ,5,2021,Semi Finished,Main Street,"765,000"
"Zahraa El Maadi St, Zahraa El Maadi",Stores,,,220 ,Super lux,Main Street,,,"3,300,000"
"First Neighborhood, Zahraa El Maadi",Apartments,2,1,103 ,5,2021,Semi Finished,Main Street,"875,500"
"Tenth Neighborhood, Zahraa El Maadi",Apartments,3,1,115 ,1,2017,Semi Finished,Back,"780,000"
"Zahraa El Maadi St, Zahraa El Maadi",Apartments,3,2,132 ,5,2021,Semi Finished,Main Street,"2,064,000"
"Zahraa El Maadi St, Zahraa El Maadi",Apartments,4,3,236 ,9,2016,Semi Finished,Main Street,"2,596,000"
"Zahraa El Maadi St, Zahraa El Maadi",Offices,3,3,146 ,6,2016,Semi Finished,Main Street,"2,774,000"
الشطر العاشر، زهراء المعادي,Apartment with Garden,2,2,110 ,Ground,2020,Semi Finished,Main Street,"1,264,000"
"Autostrad, El Maadi",Corporate Branch,,,40 ,5,Super lux,Main Street,,"650,000"
"Eighth Neighborhood, Zahraa El Maadi",Apartments,3,2,160 ,11,Lux,Back,,"750,000"
"Zahraa El Maadi St, Zahraa El Maadi",Apartments,3,2,107 ,4,2021,Semi Finished,Side Street,"1,626,000"
"Zahraa El Maadi St, Zahraa El Maadi",Corporate Branch,7,4,316 ,2,2012,Semi Finished,Main Street,"7,000,000"
"First Neighborhood, Zahraa El Maadi",Apartments,2,1,92 ,6,2024,Semi Finished,Main Street,"828,000"
"El Merag El Elwy, Zahraa El Maadi",Apartments,3,2,165 ,5,2014,Semi Finished,Main Street,"1,050,000"
"El Merag El Sofli, Zahraa El Maadi",Apartments,3,2,215 ,3,2011,Semi Finished,,"1,505,000"
"Zahraa El Maadi St, Zahraa El Maadi",Apartments,3,1,102 ,4,2019,Semi Finished,Main Street,"971,850"
"Zahraa El Maadi St, Zahraa El Maadi",Corporate Branch,3,2,123 ,2,2015,Semi Finished,Main Street,"2,271,564"
"El Merag El Elwy, Zahraa El Maadi",Restaurant,,,140 ,Super lux,Main Street,,,"1,700,000"
"El Arqam Ibn El Arqam St., El Merag City",Apartments,3,2,195 ,3,2013,Semi Finished,Main Street,"1,400,000"
"El Merag El Elwy, Zahraa El Maadi",Apartments,3,2,175 ,1,2019,Semi Finished,Garden,"1,150,000"
"Third Neighborhood, Zahraa El Maadi",Apartments,3,3,230 ,4,2015,Extra super lux,Garden,"2,350,000"
"Seventh Neighborhood, Zahraa El Maadi",Roof,3,3,222 ,12,2020,Extra super lux,Main Street,"3,000,000"
"Sixth Neighborhood, Zahraa El Maadi",Apartments,3,2,130 ,7,2014,Super lux,Main Street,"1,400,000"
"Al Israa St., El Merag City",Apartments,3,2,215 ,3,2010,Super lux,Garden,"1,505,000"
"Jodran, Zahraa El Maadi",Apartments,3,2,126 ,1,2021,Semi Finished,Main Street,"1,201,750"
شارع الخمسين الرئيسي بزهراء المعادي,Apartments,3,2,190 ,9,Super lux,Main Street,,"2,000,000"
"Zahraa El Maadi St, Zahraa El Maadi",Stores,,,165 ,Lux,Main Street,,,"2,800,000"
"Second Neighborhood, Zahraa El Maadi",Apartments,3,2,132 ,5,2024,Semi Finished,Main Street,"1,452,000"
"Seventh Neighborhood, Zahraa El Maadi",Apartments,3,3,190 ,11,2020,Semi Finished,Main Street,"1,786,000"
"Seventh Neighborhood, Zahraa El Maadi",Apartments,3,3,184 ,8,2020,Semi Finished,Main Street,"1,729,600"
"El Merag El Sofli, Zahraa El Maadi",Apartments,3,1,160 ,4,2016,Super lux,Main Street,"950,000"
"El Merag El Elwy, Zahraa El Maadi",Apartments,3,2,190 ,3,2010,Super lux,Main Street,"1,600,000"
