address,type,rooms,bathrooms,area,floor,year_built,finishing,view,price
Maadi,Apartments,3,4,261 ,4,2030,Extra super lux,Nile,"11,692,800"
Maadi,Apartments,3,4,261 ,8,2030,Extra super lux,Nile,"14,579,456"
ِAL Maadi,Stores,,,153 ,Semi Finished,Main Street,,,"2,295,000"
"Compounds In Maadi, Compounds in Maadi",Apartments,2,2,100 ,3,2021,Extra super lux,Garden,"900,000"
كمبوند بالمعادي/بافاريا تاون,Apartments,3,3,175 ,3,2007,Semi Finished,Main Street,"1,100,000"
كمبوند المعادى جاردينز,Apartments,3,2,202 ,1,2015,Super lux,Main Street,"1,313,000"
Maadi,Apartments,1,2,123 ,8,2030,Extra super lux,Nile,"8,678,880"
"First Neighborhood, Zahraa El Maadi",Apartments,1,1,57 ,3,2021,Semi Finished,Garden,"541,500"
"Maadi Valley Compound, Compounds in Maadi",Apartments,2,2,142 ,2,2021,Semi Finished,Main Street,"745,000"
Maadie,Apartments,3,3,205 ,3,2021,Extra super lux,Main Street,"1,900,000"
"El Maadi Ring Road, El Maadi",Apartments,4,2,145 ,2,2030,Super lux,Main Street,"1,200,000"
Maadi,Apartments,4,6,430 ,8,2030,Extra super lux,Nile,"30,340,800"
"Maadi Grand City, Compounds in Maadi",Duplex,3,3,320 ,9,2016,Semi Finished,Garden,"2,300,000"
Zahraa Maadi,Apartments,3,2,130 ,2,2023,Extra super lux,Main Street,"1,280,760"
Maadi,Apartments,2,2,145 ,1,2020,Semi Finished,Main Street,"1,841,500"
Maadi,Apartments,3,2,172 ,1,2020,Semi Finished,Main Street,"2,236,000"
شقة دور ارضى مرتفع كمبوند المعادى جاردينز,Apartments,3,2,166 ,Ground,2017,Super lux,Side Street,"1,100,000"
"Maadi Grand City, Compounds in Maadi",Apartments,2,2,130 ,5,2012,Super lux,Main Street,"1,560,000"
Maadi,Apartments,1,2,123 ,4,2030,Extra super lux,Nile,"8,265,600"
"Maadi Gardens, Compounds in Maadi",Apartments,3,2,202 ,Ground,2018,Super lux,Side Street,"1,313,000"
Maadi,Apartments,2,2,133 ,1,2020,Semi Finished,Main Street,"1,675,800"
كمبوند المعادى جاردينز,Apartments,3,2,166 ,1,2017,Super lux,Side Street,"1,100,000"
كمبوند المعادى جاردينز,Apartments,3,2,166 ,Ground,2018,Super lux,Side Street,"1,100,000"
"Bavaria Town, Compounds in Maadi",Apartments,3,2,124 ,1,2018,Super lux,Main Street,"1,450,000"
كارفور المعادي,Apartments,2,2,134 ,2,2020,Super lux,Garden,"1,350,000"
Zahraa Maadi,Apartments,4,2,152 ,2,2023,Extra super lux,Main Street,"1,599,376"
"Tijan, Compounds in Maadi",Apartments,3,3,205 ,11,2016,Extra super lux,Garden,"1,800,000"
نادي وادي دجلة,Apartments,3,2,174 ,3,2021,Semi Finished,Main Street,"1,576,000"
Maadi,Apartments,2,2,131 ,1,2020,Semi Finished,Main Street,"1,650,600"
كمبوند المعادى جاردينز,Apartments,3,2,202 ,1,2016,Super lux,Side Street,"1,220,000"
كمبوند بافاريا تاون بجوار كرفور المعادى,Apartments,3,2,160 ,10,2015,Semi Finished,Main Street,"1,000,000"
Maadi,Apartments,2,2, 155 ,1,2020,Semi Finished,Main Street,"2,015,000"
"Maadi Grand City, Compounds in Maadi",Apartments,3,2,145 ,1,2000,Semi Finished,Side Street,"990,000"
جراند سيتى,Apartments,2,2,127 ,1,2012,Super lux,Main Street,"950,000"
"Other Neighborhoods In 6th Of October, 6th of October",Apartments,3,2,205 ,6,2021,Semi Finished,Main Street,"1,357,000"
"Bavaria Town, Compounds in Maadi",Apartments,3,2,145 ,3,2012,Super lux,Main Street,"1,220,000"
Maadi,Apartments,3,1,124 ,12,2021,Super lux,Nile,"9,357,040"
بيتشو امريكان سيتي الشارع الثالث,Apartments,3,2,210 ,7,2012,Super lux,Main Street,"850,000"
"Compounds In Maadi, Compounds in Maadi",Studio,1,1,57 ,5,2023,Semi Finished,Main Street,"513,000"
"Ashgar Darna, Compounds in Maadi",Apartments,3,2,180 ,2,2017,Super lux,Main Street,"1,600,000"
"Tijan, Compounds in Maadi",Apartments,2,2,105 ,11,2014,Super lux,Main Street,"975,000"
بجانب سوبرماركت خير زمان,Apartments,2,2,126 ,6,2010,Lux,Garden,"950,000"
"Bavaria Town, Compounds in Maadi",Apartments,3,3,175 ,9,2014,Semi Finished,,"1,311,000"
"Tijan, Compounds in Maadi",Apartments,2,2,105 ,10,2010,super_lux,Other,"920,000"
كارفور المعادي,Penthouse,4,3,221 ,11,2020,Super lux,Main Street,"2,200,000"
كمبوند بالمعادي/بافاريا تاون,Apartments,3,3,185 ,5,2010,Semi Finished,Main Street,"1,250,000"
"Bitcho American City, Compounds in Maadi",Apartments,2,1,105 ,7,2005,Lux,Back,"470,000"
Maadi,Apartments,3,2,182 ,1,2020,Semi Finished,Main Street,"2,366,000"
baron mall,Apartments,3,3,157 ,5,2020,semi_finished,Main Street,"950,000"
Maadi,Apartments,3,2,194 ,1,2020,Semi Finished,Main Street,"2,522,000"
Maadi,Apartments,2,2,118 ,1,2020,Semi Finished,Main Street,"1,534,000"
Maadi,Apartments ,2,2,147 ,1,2020,Semi Finished,Main Street,"1,852,200"
"Maadi Gardens, Compounds in Maadi",Apartments,3,3,143 ,Ground,Semi Finished,Main Street,,"820,000"
Maadi,Apartments,2,2,151 ,1,2020,Semi Finished,Main Street,"1,963,000"
Maadi,Apartments,1,1,78 ,1,2020,Semi Finished,Main Street,"928,200"
Maadi,Apartments,2,2,159 ,1,2020,Semi Finished,Main Street,"2,067,000"
El Maadi Betcho American city.,Apartments,4,3,210 ,8,2019,Extra super lux,Other,"1,150,000"
"Bitcho American City, Compounds in Maadi",Apartments,4,3,210 ,8,2019,Extra super lux,Other,"1,150,000"
Maadi,Apartments,2,2,144 ,1,2020,Semi Finished,Main Street,"1,872,000"
كمبوند بالمعادي/معادي جراند سيتي,Apartments,3,2,178 ,6,2015,Super lux,Main Street,"1,650,000"
كارفور المعادي,Apartments,3,2,202 ,6,2020,Super lux,Main Street,"2,300,000"
"Bitcho American City, Compounds in Maadi",Apartments,3,2,145 ,9,2013,Without Finish,Back,"750,000"
Maadi,Apartments,2,2,171 ,1,2020,Semi Finished,Main Street,"2,223,000"
كارفور المعادي,Apartments,3,2,156 ,6,2020,Super lux,Garden,"1,500,000"
"Maadi Gardens, Compounds in Maadi",Apartments,3,2,166 ,Ground,2017,Super lux,Side Street,"1,080,000"
